Unique Key;Created Date;Agency Name;Complaint Type;Incident Address;Status;Borough;Latitude;Longitude
61754152;2024-07-09 12:08:00;DEP;Water System;886 BROADWAY;Closed;BROOKLYN;40.698101841859376;-73.93725672896107
61754508;2024-07-09 12:01:06;HPD;APPLIANCE;204 EAST   96 STREET;Closed;BROOKLYN;40.66153484338518;-73.92196893141944
61754534;2024-07-09 23:54:14;HPD;ELECTRIC;460 WEST  149 STREET;Closed;MANHATTAN;40.82743255982856;-73.94495408753242
61754541;2024-07-09 09:40:24;HPD;ELECTRIC;2213 BATH AVENUE;Closed;BROOKLYN;40.59828839711001;-73.99694278645143
61754542;2024-07-09 23:48:13;HPD;ELECTRIC;2230 UNIVERSITY AVENUE;Closed;BRONX;40.85901181287443;-73.90829638668836
61754577;2024-07-09 23:26:48;HPD;HEAT/HOT WATER;109 LUDLOW STREET;Closed;MANHATTAN;40.71932169072983;-73.98875543013526
61754602;2024-07-09 12:01:06;HPD;PAINT/PLASTER;204 EAST   96 STREET;Closed;BROOKLYN;40.66153484338518;-73.92196893141944
61754616;2024-07-09 10:11:55;HPD;PAINT/PLASTER;664 EAST  213 STREET;Closed;BRONX;40.87952026199545;-73.86622985952741
61754623;2024-07-09 10:11:55;HPD;PAINT/PLASTER;664 EAST  213 STREET;Closed;BRONX;40.87952026199545;-73.86622985952741
61754644;2024-07-09 10:11:55;HPD;PLUMBING;664 EAST  213 STREET;Closed;BRONX;40.87952026199545;-73.86622985952741
61754658;2024-07-09 18:10:14;HPD;PLUMBING;1561 UNIONPORT ROAD;Closed;BRONX;40.83926628518858;-73.86143912103417
61754671;2024-07-09 11:15:53;HPD;UNSANITARY CONDITION;368 87 STREET;Closed;BROOKLYN;40.622312549346425;-74.02963574708608
61754686;2024-07-09 15:01:55;HPD;UNSANITARY CONDITION;88-73 193 STREET;Closed;QUEENS;40.71481493058528;-73.76802446320936
61754690;2024-07-09 12:01:06;HPD;UNSANITARY CONDITION;204 EAST   96 STREET;Closed;BROOKLYN;40.66153484338518;-73.92196893141944
61754702;2024-07-09 21:12:28;HPD;UNSANITARY CONDITION;330 EAST   19 STREET;Closed;BROOKLYN;40.64213527251177;-73.96073817503118
61754717;2024-07-09 10:11:55;HPD;UNSANITARY CONDITION;664 EAST  213 STREET;Closed;BRONX;40.87952026199545;-73.86622985952741
61754719;2024-07-09 10:45:54;HPD;UNSANITARY CONDITION;83 EAST   18 STREET;Closed;BROOKLYN;40.64915444013738;-73.96301158537081
61754730;2024-07-09 11:12:28;HPD;WATER LEAK;721 49 STREET;Closed;BROOKLYN;40.6426222171406;-74.00467714932387
61754753;2024-07-09 18:25:47;HPD;DOOR/WINDOW;54 ELDRIDGE STREET;Closed;MANHATTAN;40.7161106577715;-73.99299818460548
61754764;2024-07-09 12:01:06;HPD;APPLIANCE;204 EAST   96 STREET;Closed;BROOKLYN;40.66153484338518;-73.92196893141944
61402628;2024-06-07 12:49:34;NYPD;Encampment;125 EAST   17 STREET;Closed;MANHATTAN;40.735770843061886;-73.98711083761835
61402642;2024-06-07 12:48:26;DHS;Homeless Person Assistance;545 5 AVENUE;Closed;MANHATTAN;40.75516408387343;-73.97918797657142
61755725;2024-07-09 18:03:51;HPD;APPLIANCE;2056 HONEYWELL AVENUE;Closed;BRONX;40.84412375583244;-73.88314714774198
61755731;2024-07-09 21:12:28;HPD;DOOR/WINDOW;330 EAST   19 STREET;Closed;BROOKLYN;40.64213527251177;-73.96073817503118
61755739;2024-07-09 11:15:53;HPD;DOOR/WINDOW;368 87 STREET;Closed;BROOKLYN;40.622312549346425;-74.02963574708608
61755749;2024-07-09 21:55:07;HPD;ELECTRIC;76 ST NICHOLAS PLACE;Closed;MANHATTAN;40.829461589531974;-73.94079691863257
61755758;2024-07-09 05:04:32;HPD;ELECTRIC;3120 BRIGHTON    5 STREET;Closed;BROOKLYN;40.57678496246616;-73.96226690651686
61755777;2024-07-09 20:22:41;HPD;GENERAL;118 VERMILYEA AVENUE;Closed;MANHATTAN;40.86643225721365;-73.92152604037267
61755819;2024-07-09 14:31:43;HPD;PAINT/PLASTER;45 FAIRVIEW AVENUE;Closed;MANHATTAN;40.85741279181908;-73.92943181839
61755830;2024-07-09 14:51:09;HPD;PAINT/PLASTER;44 HANCOCK STREET;Closed;BROOKLYN;40.6820720413488;-73.9539543815905
61755835;2024-07-09 18:52:38;HPD;PAINT/PLASTER;1048 SHERIDAN AVENUE;Closed;BRONX;40.830606451220866;-73.91877503354094
61755838;2024-07-09 14:05:00;HPD;PAINT/PLASTER;101 LENOX ROAD;Closed;BROOKLYN;40.65381522834778;-73.9556641395125
61755855;2024-07-09 22:33:58;HPD;PLUMBING;1113 AVENUE O;Closed;BROOKLYN;40.61258274801683;-73.96262485380115
61755877;2024-07-09 18:07:12;HPD;PLUMBING;1561 UNIONPORT ROAD;Closed;BRONX;40.83926628518858;-73.86143912103417
61755878;2024-07-09 19:14:38;HPD;PLUMBING;1314 LAFAYETTE AVENUE;Closed;BRONX;40.81687750788494;-73.8864392732609
61755879;2024-07-09 19:35:47;HPD;PLUMBING;1314 LAFAYETTE AVENUE;Closed;BRONX;40.81687750788494;-73.8864392732609
61755896;2024-07-09 22:40:04;HPD;UNSANITARY CONDITION;867 KNICKERBOCKER AVENUE;Closed;BROOKLYN;40.69142671526709;-73.90536442486746
61755900;2024-07-09 17:21:15;HPD;UNSANITARY CONDITION;120-62 NASHVILLE BOULEVARD;Closed;QUEENS;40.689840006927746;-73.74832929598858
61755907;2024-07-09 14:07:45;HPD;UNSANITARY CONDITION;1733 1 AVENUE;Closed;MANHATTAN;40.779236435607515;-73.94766588054574
61755908;2024-07-09 14:05:00;HPD;UNSANITARY CONDITION;101 LENOX ROAD;Closed;BROOKLYN;40.65381522834778;-73.9556641395125
61755909;2024-07-09 12:21:50;HPD;UNSANITARY CONDITION;355 SOUTH    3 STREET;Closed;BROOKLYN;40.709198370524305;-73.95341984970467
61402876;2024-06-07 19:11:00;DEP;Noise;1348 WEBSTER AVENUE;Closed;BRONX;40.83509422338308;-73.9080294101681
61402880;2024-06-07 20:32:00;DEP;Noise;4265 WEBSTER AVENUE;Closed;BRONX;40.89792997096746;-73.86248156626377
61755911;2024-07-09 16:29:36;HPD;UNSANITARY CONDITION;2620 ADAM C POWELL BOULEVARD;Closed;MANHATTAN;40.8255232445412;-73.93625133328511
61755940;2024-07-09 22:40:04;HPD;UNSANITARY CONDITION;867 KNICKERBOCKER AVENUE;Closed;BROOKLYN;40.69142671526709;-73.90536442486746
61755958;2024-07-09 18:36:37;HPD;WATER LEAK;140-70 ASH AVENUE;Closed;QUEENS;40.75601684711122;-73.82219304448839
61755961;2024-07-09 12:21:50;HPD;WATER LEAK;355 SOUTH    3 STREET;Closed;BROOKLYN;40.709198370524305;-73.95341984970467
61755970;2024-07-09 14:41:33;HPD;HEAT/HOT WATER;1315 LAFAYETTE AVENUE;Closed;BRONX;40.81691579863013;-73.88630192186778
61755987;2024-07-09 14:05:00;HPD;DOOR/WINDOW;101 LENOX ROAD;Closed;BROOKLYN;40.65381522834778;-73.9556641395125
61755993;2024-07-09 10:42:21;HPD;APPLIANCE;307 EAST  170 STREET;Closed;BRONX;40.837420830027206;-73.91036077535611
54896252;2022-06-07 11:56:51;DSNY;Lot Condition;LINWOOD STREET;Closed;BROOKLYN;40.673861127076464;-73.88258385889506
61756147;2024-07-09 19:20:49;DOHMH;Rodent;670 RIVERSIDE DRIVE;Closed;MANHATTAN;40.826505438270864;-73.95245608426345
61756960;2024-07-09 14:26:53;HPD;DOOR/WINDOW;1556 ATLANTIC AVENUE;Closed;BROOKLYN;40.677923719846824;-73.93994720993159
61756977;2024-07-09 12:01:06;HPD;ELECTRIC;204 EAST   96 STREET;Closed;BROOKLYN;40.66153484338518;-73.92196893141944
61756988;2024-07-09 16:20:05;HPD;ELECTRIC;5 EAST   93 STREET;Closed;BROOKLYN;40.66260867635893;-73.92710399053617
61757000;2024-07-09 09:21:44;HPD;FLOORING/STAIRS;60 WEST  142 STREET;Closed;MANHATTAN;40.81798635263026;-73.93643919542686
61757001;2024-07-09 10:45:54;HPD;FLOORING/STAIRS;83 EAST   18 STREET;Closed;BROOKLYN;40.64915444013738;-73.96301158537081
61757019;2024-07-09 11:44:51;HPD;GENERAL;1001 EAST TREMONT AVENUE;Closed;BRONX;40.840597716908164;-73.88135353081647
61757017;2024-07-09 11:48:03;HPD;GENERAL;427 57 STREET;Closed;BROOKLYN;40.642072263258875;-74.01584740623332
61757023;2024-07-09 16:13:07;HPD;GENERAL;1001 EAST TREMONT AVENUE;Closed;BRONX;40.840597716908164;-73.88135353081647
61757048;2024-07-09 22:27:24;HPD;HEAT/HOT WATER;84-53 DANA COURT;Closed;QUEENS;40.723054310706374;-73.86866164725193
61757050;2024-07-09 22:56:29;HPD;HEAT/HOT WATER;3075 HEATH AVENUE;Closed;BRONX;40.87762640571195;-73.90170027928347
61757065;2024-07-09 20:03:25;HPD;PAINT/PLASTER;89-20 150 STREET;Closed;QUEENS;40.70440486640628;-73.80553070529282
61757094;2024-07-09 18:52:38;HPD;PLUMBING;1048 SHERIDAN AVENUE;Closed;BRONX;40.830606451220866;-73.91877503354094
61757105;2024-07-09 16:29:31;HPD;PLUMBING;675 LINCOLN AVENUE;Closed;BROOKLYN;40.67267423805446;-73.8664356464594
61757118;2024-07-09 09:02:09;HPD;PLUMBING;1001 EAST TREMONT AVENUE;Closed;BRONX;40.840597716908164;-73.88135353081647
61757122;2024-07-09 16:17:27;HPD;PLUMBING;1314 LAFAYETTE AVENUE;Closed;BRONX;40.81687750788494;-73.8864392732609
61757124;2024-07-09 18:07:22;HPD;PLUMBING;1314 LAFAYETTE AVENUE;Closed;BRONX;40.81687750788494;-73.8864392732609
61757169;2024-07-09 16:32:41;HPD;UNSANITARY CONDITION;1451 PROSPECT AVENUE;Closed;BRONX;40.834280633282596;-73.89692553326749
44221616;2019-11-03 19:27:00;DSNY;Request Large Bulky Item Collection;144-05 68 DRIVE;Closed;QUEENS;40.73208841222246;-73.82420532018055
61757230;2024-07-09 17:46:45;HPD;HEAT/HOT WATER;1825 BOSTON ROAD;Closed;BRONX;40.838877939751406;-73.88520910453818
54917998;2022-07-26 16:57:55;DPR;Damaged Tree;91-48 85 STREET;Closed;QUEENS;40.6869055486595;-73.85700334908086
54918030;2022-07-26 21:26:21;DPR;Overgrown Tree/Branches;87-19 78 STREET;Closed;QUEENS;40.690687570802375;-73.86355807238691
61757848;2024-07-10 11:40:45;DSNY;Graffiti;168 FORSYTH STREET;Closed;MANHATTAN;40.7211691427885;-73.99141752543585
61758157;2024-07-10 19:14:15;HPD;APPLIANCE;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61758161;2024-07-10 13:56:16;HPD;APPLIANCE;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61758174;2024-07-10 12:36:03;HPD;ELECTRIC;159 EAST   96 STREET;Closed;BROOKLYN;40.6626198266009;-73.9231499160619
61758179;2024-07-10 12:51:51;HPD;ELECTRIC;2435 DEVOE TERRACE;Closed;BRONX;40.864313192663545;-73.90657539336519
61758185;2024-07-10 00:35:12;HPD;ELECTRIC;2497 GRAND AVENUE;Closed;BRONX;40.86437809005707;-73.90208862996202
61758186;2024-07-10 13:58:58;HPD;ELECTRIC;3926 BROADWAY;Closed;MANHATTAN;40.83871161234358;-73.94146811381088
61758200;2024-07-10 12:45:13;HPD;FLOORING/STAIRS;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61758203;2024-07-10 13:55:41;HPD;FLOORING/STAIRS;1767 FULTON AVENUE;Closed;BRONX;40.84286894286368;-73.89704595154036
61758226;2024-07-10 11:25:17;HPD;PAINT/PLASTER;215 WEST  109 STREET;Closed;MANHATTAN;40.80279837410404;-73.96529208341731
61758227;2024-07-10 11:13:09;HPD;PAINT/PLASTER;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61758234;2024-07-10 22:22:36;HPD;PAINT/PLASTER;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61758241;2024-07-10 13:55:55;HPD;PAINT/PLASTER;1278 GRAND CONCOURSE;Closed;BRONX;40.83619548096835;-73.9160506050733
61758243;2024-07-10 14:46:17;HPD;PAINT/PLASTER;574 WEST  161 STREET;Closed;MANHATTAN;40.83613463667253;-73.9420775048031
61758275;2024-07-10 13:55:41;HPD;PLUMBING;1767 FULTON AVENUE;Closed;BRONX;40.84286894286368;-73.89704595154036
61758280;2024-07-10 22:42:59;HPD;PLUMBING;3139 BROADWAY;Closed;MANHATTAN;40.81384679464595;-73.95965063190523
61758283;2024-07-10 13:04:02;HPD;UNSANITARY CONDITION;1973 DALY AVENUE;Closed;BRONX;40.84221386879941;-73.88357335985263
61758295;2024-07-10 14:39:37;HPD;UNSANITARY CONDITION;10 WEST  135 STREET;Closed;MANHATTAN;40.81297270285091;-73.93819608236085
61758302;2024-07-10 11:34:13;HPD;UNSANITARY CONDITION;1881 WALTON AVENUE;Closed;BRONX;40.84920587694727;-73.90942318507416
61758349;2024-07-10 19:07:42;HPD;WATER LEAK;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61758359;2024-07-10 17:11:25;HPD;WATER LEAK;20 WEST  190 STREET;Closed;BRONX;40.86411645884116;-73.90105140846829
61403589;2024-06-07 15:07:50;HPD;PLUMBING;131 EAST   85 STREET;Closed;MANHATTAN;40.77902878939431;-73.95656650005807
61403578;2024-06-07 09:14:21;HPD;PAINT/PLASTER;43-33 48 STREET;Closed;QUEENS;40.7440909052983;-73.91660333306818
61758827;2024-07-10 13:07:11;DSNY;Illegal Dumping;HENDRIX STREET;Closed;BROOKLYN;40.66571688287478;-73.88759417290692
61759425;2024-07-10 12:45:13;HPD;DOOR/WINDOW;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61759438;2024-07-10 22:22:36;HPD;DOOR/WINDOW;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61759466;2024-07-10 13:55:55;HPD;FLOORING/STAIRS;1278 GRAND CONCOURSE;Closed;BRONX;40.83619548096835;-73.9160506050733
61759467;2024-07-10 11:13:09;HPD;FLOORING/STAIRS;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61759501;2024-07-10 09:17:56;HPD;HEAT/HOT WATER;3075 HEATH AVENUE;Closed;BRONX;40.87762640571195;-73.90170027928347
61759502;2024-07-10 20:54:59;HPD;HEAT/HOT WATER;225 EAST  149 STREET;Closed;BRONX;40.81778962689832;-73.92428580158358
61759504;2024-07-10 14:22:22;HPD;HEAT/HOT WATER;958 ANDERSON AVENUE;Closed;BRONX;40.83136179130085;-73.92784779482224
61759506;2024-07-10 10:41:20;HPD;PAINT/PLASTER;414 EAST   77 STREET;Closed;MANHATTAN;40.770779489552176;-73.95309156499654
61759509;2024-07-10 17:14:50;HPD;PAINT/PLASTER;1834 CATON AVENUE;Closed;BROOKLYN;40.65181664036495;-73.96227492447909
61759515;2024-07-10 17:11:25;HPD;PAINT/PLASTER;20 WEST  190 STREET;Closed;BRONX;40.86411645884116;-73.90105140846829
61759522;2024-07-10 12:51:51;HPD;PAINT/PLASTER;2435 DEVOE TERRACE;Closed;BRONX;40.864313192663545;-73.90657539336519
61759543;2024-07-10 11:13:09;HPD;PLUMBING;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61759545;2024-07-10 12:45:13;HPD;PLUMBING;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61403827;2024-06-07 20:24:21;DOHMH;Rodent;55 EAST   21 STREET;Closed;BROOKLYN;40.65320217107313;-73.96053344640458
61759583;2024-07-10 14:29:49;HPD;UNSANITARY CONDITION;161 EAST  179 STREET;Closed;BRONX;40.85133278568752;-73.90570080440538
61759588;2024-07-10 16:18:05;HPD;UNSANITARY CONDITION;618 ST NICHOLAS AVENUE;Closed;MANHATTAN;40.8210681306945;-73.94615887278303
61759614;2024-07-10 13:30:40;HPD;UNSANITARY CONDITION;390 EAST  195 STREET;Closed;BRONX;40.86443154639472;-73.88841159982573
61759641;2024-07-10 11:37:16;HPD;WATER LEAK;913 BELMONT AVENUE;Closed;BROOKLYN;40.67363640877716;-73.87510021251693
61759642;2024-07-10 11:13:09;HPD;WATER LEAK;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61759644;2024-07-10 12:16:22;HPD;WATER LEAK;613 WEST  140 STREET;Closed;MANHATTAN;40.82375582608709;-73.95391776535357
61759664;2024-07-10 12:20:02;HPD;APPLIANCE;2901 BRIGHTON    8 STREET;Closed;BROOKLYN;40.58165104723022;-73.96091773427086
61760057;2024-07-08 23:29:00;DSNY;Derelict Vehicles;111-40 SPRINGFIELD BOULEVARD;Closed;QUEENS;40.705682849587774;-73.73968175304557
61760393;2024-07-10 15:02:00;DEP;Water System;188 HUMBOLDT STREET;Closed;BROOKLYN;40.7077601890141;-73.94155063725024
61760745;2024-07-10 10:31:10;HPD;ELECTRIC;5 EAST   93 STREET;Closed;BROOKLYN;40.66260867635893;-73.92710399053617
61760783;2024-07-10 08:01:15;HPD;HEAT/HOT WATER;158 EAST  112 STREET;Closed;MANHATTAN;40.79588105070882;-73.9430479456333
61760784;2024-07-10 23:16:44;HPD;HEAT/HOT WATER;995 SIMPSON STREET;Closed;BRONX;40.82202453592243;-73.89288342923368
61760789;2024-07-10 16:18:05;HPD;PAINT/PLASTER;618 ST NICHOLAS AVENUE;Closed;MANHATTAN;40.8210681306945;-73.94615887278303
61760799;2024-07-10 11:51:30;HPD;PAINT/PLASTER;902 47 STREET;Closed;BROOKLYN;40.64124168365724;-73.99940185614477
61760804;2024-07-10 10:27:49;HPD;PAINT/PLASTER;36 ST NICHOLAS PLACE;Closed;MANHATTAN;40.82835038963275;-73.94160008424866
61760815;2024-07-10 20:11:33;HPD;PLUMBING;500 WEST   18 STREET;Closed;MANHATTAN;40.74491411620399;-74.00704093137936
61760819;2024-07-10 12:51:51;HPD;PLUMBING;2435 DEVOE TERRACE;Closed;BRONX;40.864313192663545;-73.90657539336519
61760821;2024-07-10 23:13:50;HPD;PLUMBING;573 EMERALD STREET;Closed;BROOKLYN;40.668753806233454;-73.85879778638379
61760824;2024-07-10 15:21:40;HPD;PLUMBING;135 EAST   54 STREET;Closed;MANHATTAN;40.75915039524235;-73.97087008634779
61760829;2024-07-10 23:13:50;HPD;PLUMBING;573 EMERALD STREET;Closed;BROOKLYN;40.668753806233454;-73.85879778638379
61760845;2024-07-10 09:01:06;HPD;UNSANITARY CONDITION;1140 CLAY AVENUE;Closed;BRONX;40.830639574497454;-73.91156599134492
61760855;2024-07-10 17:14:50;HPD;UNSANITARY CONDITION;1834 CATON AVENUE;Closed;BROOKLYN;40.65181664036495;-73.96227492447909
61760870;2024-07-10 11:22:03;HPD;UNSANITARY CONDITION;215 WEST  109 STREET;Closed;MANHATTAN;40.80279837410404;-73.96529208341731
61760875;2024-07-10 22:22:36;HPD;UNSANITARY CONDITION;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61760876;2024-07-10 13:36:50;HPD;UNSANITARY CONDITION;1815 MONROE AVENUE;Closed;BRONX;40.8470846093912;-73.9064730855593
61760882;2024-07-10 16:18:05;HPD;UNSANITARY CONDITION;2541 OLINVILLE AVENUE;Closed;BRONX;40.86386429320643;-73.86842694196743
61760887;2024-07-10 13:55:41;HPD;UNSANITARY CONDITION;1767 FULTON AVENUE;Closed;BRONX;40.84286894286368;-73.89704595154036
61760896;2024-07-10 17:16:59;HPD;UNSANITARY CONDITION;3327 RADCLIFF AVENUE;Closed;BRONX;40.87363410159218;-73.86030082048478
61760900;2024-07-10 12:51:51;HPD;UNSANITARY CONDITION;2435 DEVOE TERRACE;Closed;BRONX;40.864313192663545;-73.90657539336519
61404226;2024-06-07 07:26:00;DEP;Noise;139-06 34 ROAD;Closed;QUEENS;40.76637184580899;-73.82882233740033
61404279;2024-06-07 09:48:15;DSNY;Graffiti;101 DELANCY STREET;Closed;MANHATTAN;40.7187260835507;-73.98881325006766
61762043;2024-07-10 10:57:08;HPD;ELECTRIC;615 STERLING PLACE;Closed;BROOKLYN;40.67364189769698;-73.95870441749186
61762051;2024-07-10 14:48:53;HPD;ELECTRIC;3555 BRUCKNER BOULEVARD;Closed;BRONX;40.84780869783529;-73.82748144004533
61762053;2024-07-10 11:06:35;HPD;ELECTRIC;1113 AVENUE O;Closed;BROOKLYN;40.61258274801683;-73.96262485380115
61762054;2024-07-10 16:36:41;HPD;ELECTRIC;3120 BRIGHTON    5 STREET;Closed;BROOKLYN;40.57678496246616;-73.96226690651686
61762063;2024-07-10 10:27:49;HPD;FLOORING/STAIRS;36 ST NICHOLAS PLACE;Closed;MANHATTAN;40.82835038963275;-73.94160008424866
61762070;2024-07-10 13:05:00;HPD;FLOORING/STAIRS;30 IRVING AVENUE;Closed;BROOKLYN;40.70508272004998;-73.92505581079529
61762079;2024-07-10 10:57:08;HPD;GENERAL;615 STERLING PLACE;Closed;BROOKLYN;40.67364189769698;-73.95870441749186
61762092;2024-07-10 09:04:42;HPD;HEAT/HOT WATER;1304 COLLEGE AVENUE;Closed;BRONX;40.83541830677405;-73.91180899119242
61762098;2024-07-10 01:17:22;HPD;HEAT/HOT WATER;84-53 DANA COURT;Closed;QUEENS;40.723054310706374;-73.86866164725193
61762105;2024-07-10 12:45:13;HPD;PAINT/PLASTER;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61762108;2024-07-10 19:14:14;HPD;PAINT/PLASTER;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61762109;2024-07-10 11:37:16;HPD;PAINT/PLASTER;913 BELMONT AVENUE;Closed;BROOKLYN;40.67363640877716;-73.87510021251693
61762110;2024-07-10 10:27:49;HPD;PAINT/PLASTER;36 ST NICHOLAS PLACE;Closed;MANHATTAN;40.82835038963275;-73.94160008424866
61762118;2024-07-10 19:07:42;HPD;PAINT/PLASTER;535 WEST  155 STREET;Closed;MANHATTAN;40.83202952123814;-73.9440504956282
61762124;2024-07-10 10:38:25;HPD;PAINT/PLASTER;833 EAST  227 STREET;Closed;BRONX;40.88796399222386;-73.85571734001431
61762129;2024-07-10 12:51:51;HPD;PLUMBING;2435 DEVOE TERRACE;Closed;BRONX;40.864313192663545;-73.90657539336519
61762135;2024-07-10 22:42:59;HPD;PLUMBING;3139 BROADWAY;Closed;MANHATTAN;40.81384679464595;-73.95965063190523
61762144;2024-07-10 15:21:40;HPD;PLUMBING;135 EAST   54 STREET;Closed;MANHATTAN;40.75915039524235;-73.97087008634779
61762176;2024-07-10 12:45:13;HPD;UNSANITARY CONDITION;540 WEST  189 STREET;Closed;MANHATTAN;40.85358603323482;-73.92838759203849
61762177;2024-07-10 17:16:59;HPD;UNSANITARY CONDITION;3327 RADCLIFF AVENUE;Closed;BRONX;40.87363410159218;-73.86030082048478
61762181;2024-07-10 19:14:14;HPD;UNSANITARY CONDITION;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61762219;2024-07-10 12:03:37;HPD;UNSANITARY CONDITION;414 EAST   77 STREET;Closed;MANHATTAN;40.770779489552176;-73.95309156499654
61762221;2024-07-10 15:46:46;HPD;UNSANITARY CONDITION;2128 JEROME AVENUE;Closed;BRONX;40.85520587133494;-73.90607848934312
61762225;2024-07-10 11:13:09;HPD;UNSANITARY CONDITION;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61762251;2024-07-10 22:46:12;HPD;HEAT/HOT WATER;2385 VALENTINE AVENUE;Closed;BRONX;40.85921378670529;-73.89718332836802
61762253;2024-07-10 22:22:36;HPD;PLUMBING;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61763343;2024-07-10 13:55:55;HPD;APPLIANCE;1278 GRAND CONCOURSE;Closed;BRONX;40.83619548096835;-73.9160506050733
61763352;2024-07-10 11:13:09;HPD;DOOR/WINDOW;643 SOUTHERN BOULEVARD;Closed;BRONX;40.81306742054313;-73.90087081278605
61763376;2024-07-10 13:56:16;HPD;FLOORING/STAIRS;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61763387;2024-07-10 23:13:50;HPD;GENERAL;573 EMERALD STREET;Closed;BROOKLYN;40.668753806233454;-73.85879778638379
61763388;2024-07-10 06:47:51;HPD;HEAT/HOT WATER;2128 JEROME AVENUE;Closed;BRONX;40.85520587133494;-73.90607848934312
61763392;2024-07-10 19:56:01;HPD;HEAT/HOT WATER;23-86 24 AVENUE;Closed;QUEENS;40.775526131481755;-73.9199975921003
61763397;2024-07-10 20:45:29;HPD;HEAT/HOT WATER;2906 FREDERICK DOUGLASS BOULEVARD;Closed;MANHATTAN;40.828342957333895;-73.93788189275391
61763402;2024-07-10 23:59:47;HPD;HEAT/HOT WATER;2802 GRAND CONCOURSE;Closed;BRONX;40.86934510466856;-73.89187075232557
61763410;2024-07-10 11:57:29;HPD;PAINT/PLASTER;2260 OLINVILLE AVENUE;Closed;BRONX;40.85932744350388;-73.86855160047786
61763413;2024-07-10 10:41:20;HPD;PAINT/PLASTER;414 EAST   77 STREET;Closed;MANHATTAN;40.770779489552176;-73.95309156499654
61763414;2024-07-10 11:34:13;HPD;PAINT/PLASTER;1881 WALTON AVENUE;Closed;BRONX;40.84920587694727;-73.90942318507416
61763449;2024-07-10 10:38:25;HPD;PLUMBING;833 EAST  227 STREET;Closed;BRONX;40.88796399222386;-73.85571734001431
61763453;2024-07-10 17:16:59;HPD;PLUMBING;3327 RADCLIFF AVENUE;Closed;BRONX;40.87363410159218;-73.86030082048478
61763473;2024-07-10 09:24:28;HPD;UNSANITARY CONDITION;2414 EAST TREMONT AVENUE;Closed;BRONX;40.84251907605423;-73.85282336168049
61763491;2024-07-10 11:37:16;HPD;UNSANITARY CONDITION;913 BELMONT AVENUE;Closed;BROOKLYN;40.67363640877716;-73.87510021251693
61763505;2024-07-10 13:56:16;HPD;UNSANITARY CONDITION;256 WADSWORTH AVENUE;Closed;MANHATTAN;40.85275157975205;-73.9328454592741
61763519;2024-07-10 19:14:14;HPD;WATER LEAK;1401 GRAND CONCOURSE;Closed;BRONX;40.838565326893;-73.9139009192951
61763549;2024-07-10 22:22:36;HPD;DOOR/WINDOW;1419 JESUP AVENUE;Closed;BRONX;40.84165233606424;-73.92044573265363
61763567;2024-07-10 10:54:07;HPD;HEAT/HOT WATER;615 STERLING PLACE;Closed;BROOKLYN;40.67364189769698;-73.95870441749186
61764257;2024-07-10 12:26:00;DEP;Lead;950 MCDONALD AVENUE;Closed;BROOKLYN;40.63114136323867;-73.97725235685037
61405088;2024-06-07 15:25:01;DOHMH;Mobile Food Vendor;50 VERMILYEA AVENUE;Closed;MANHATTAN;40.8654788275783;-73.92410496529521
61764699;2024-07-10 11:57:29;HPD;DOOR/WINDOW;2260 OLINVILLE AVENUE;Closed;BRONX;40.85932744350388;-73.86855160047786
61764703;2024-07-10 17:11:25;HPD;ELECTRIC;20 WEST  190 STREET;Closed;BRONX;40.86411645884116;-73.90105140846829
61764714;2024-07-10 00:01:40;HPD;ELECTRIC;1777 GRAND CONCOURSE;Closed;BRONX;40.84649127981577;-73.90931844953323
61764719;2024-07-10 11:35:03;HPD;ELECTRIC;1447 ST NICHOLAS AVENUE;Closed;MANHATTAN;40.85013330769284;-73.9331481139055
